timestamp,meter_id,kwh,lat,lng
2024-01-05 06:30:00,M10,0.1928,12.971386,77.59541
2024-01-05 06:45:00,M10,0.2412,12.971386,77.59541
2024-01-05 07:00:00,M10,0.2477,12.971386,77.59541
2024-01-05 07:15:00,M10,0.2696,12.971386,77.59541
2024-01-05 07:30:00,M10,0.305,12.971386,77.59541
2024-01-05 07:45:00,M10,0.2844,12.971386,77.59541
2024-01-05 08:00:00,M10,0.2794,12.971386,77.59541
2024-01-05 08:15:00,M10,0.2892,12.971386,77.59541
2024-01-05 08:30:00,M10,0.2578,12.971386,77.59541
2024-01-05 08:45:00,M10,0.2543,12.971386,77.59541
2024-01-05 09:00:00,M10,0.2256,12.971386,77.59541
2024-01-05 09:15:00,M10,0.2217,12.971386,77.59541
2024-01-05 09:30:00,M10,0.1858,12.971386,77.59541
2024-01-05 09:45:00,M10,0.1657,12.971386,77.59541
2024-01-05 10:00:00,M10,0.1645,12.971386,77.59541
2024-01-05 10:15:00,M10,0.141,12.971386,77.59541
2024-01-05 10:30:00,M10,0.1017,12.971386,77.59541
2024-01-05 10:45:00,M10,0.099,12.971386,77.59541
2024-01-05 11:00:00,M10,0.0962,12.971386,77.59541
2024-01-05 11:15:00,M10,0.0949,12.971386,77.59541
2024-01-05 11:30:00,M10,0.1107,12.971386,77.59541
2024-01-05 11:45:00,M10,0.1054,12.971386,77.59541
2024-01-05 12:00:00,M10,0.1165,12.971386,77.59541
2024-01-05 12:15:00,M10,0.1108,12.971386,77.59541
2024-01-05 12:30:00,M10,0.1149,12.971386,77.59541
2024-01-05 12:45:00,M10,0.1075,12.971386,77.59541
2024-01-05 13:00:00,M10,0.1012,12.971386,77.59541
2024-01-05 13:15:00,M10,0.1142,12.971386,77.59541
2024-01-05 13:30:00,M10,0.1112,12.971386,77.59541
2024-01-05 13:45:00,M10,0.1028,12.971386,77.59541
2024-01-05 14:00:00,M10,0.1161,12.971386,77.59541
2024-01-05 14:15:00,M10,0.0617,12.971386,77.59541
2024-01-05 14:30:00,M10,0.0926,12.971386,77.59541
2024-01-05 14:45:00,M10,0.0926,12.971386,77.59541
2024-01-05 15:00:00,M10,0.1151,12.971386,77.59541
2024-01-05 15:15:00,M10,0.1224,12.971386,77.59541
2024-01-05 15:30:00,M10,0.0787,12.971386,77.59541
2024-01-05 15:45:00,M10,0.124,12.971386,77.59541
2024-01-05 16:00:00,M10,0.0887,12.971386,77.59541
2024-01-05 16:15:00,M10,0.0937,12.971386,77.59541
2024-01-05 16:30:00,M10,0.1133,12.971386,77.59541
2024-01-05 16:45:00,M10,0.1196,12.971386,77.59541
2024-01-05 17:00:00,M10,0.1103,12.971386,77.59541
2024-01-05 17:15:00,M10,0.1547,12.971386,77.59541
2024-01-05 17:30:00,M10,0.1683,12.971386,77.59541
2024-01-05 17:45:00,M10,0.189,12.971386,77.59541
2024-01-05 18:00:00,M10,0.1833,12.971386,77.59541
2024-01-05 18:15:00,M10,0.2073,12.971386,77.59541
2024-01-05 18:30:00,M10,0.2263,12.971386,77.59541
2024-01-05 18:45:00,M10,0.2712,12.971386,77.59541
2024-01-05 19:00:00,M10,0.2221,12.971386,77.59541
2024-01-05 19:15:00,M10,0.2678,12.971386,77.59541
2024-01-05 19:30:00,M10,0.2978,12.971386,77.59541
2024-01-05 19:45:00,M10,0.2943,12.971386,77.59541
2024-01-05 20:00:00,M10,0.3161,12.971386,77.59541
2024-01-05 20:15:00,M10,0.3237,12.971386,77.59541
2024-01-05 20:30:00,M10,0.3172,12.971386,77.59541
2024-01-05 20:45:00,M10,0.3251,12.971386,77.59541
2024-01-05 21:00:00,M10,0.3265,12.971386,77.59541
2024-01-05 21:15:00,M10,0.3025,12.971386,77.59541
2024-01-05 21:30:00,M10,0.285,12.971386,77.59541
2024-01-05 21:45:00,M10,0.2723,12.971386,77.59541
2024-01-05 22:00:00,M10,0.2557,12.971386,77.59541
2024-01-05 22:15:00,M10,0.2097,12.971386,77.59541
2024-01-05 22:30:00,M10,0.2222,12.971386,77.59541
2024-01-05 22:45:00,M10,0.1884,12.971386,77.59541
2024-01-05 23:00:00,M10,0.1948,12.971386,77.59541
2024-01-05 23:15:00,M10,0.1669,12.971386,77.59541
2024-01-05 23:30:00,M10,0.1595,12.971386,77.59541
2024-01-05 23:45:00,M10,0.1126,12.971386,77.59541
2024-01-06 00:00:00,M10,0.0606,12.971386,77.59541
2024-01-06 00:15:00,M10,0.0475,12.971386,77.59541
2024-01-06 00:30:00,M10,0.0557,12.971386,77.59541
2024-01-06 00:45:00,M10,0.0852,12.971386,77.59541
2024-01-06 01:00:00,M10,0.089,12.971386,77.59541
2024-01-06 01:15:00,M10,0.0497,12.971386,77.59541
2024-01-06 01:30:00,M10,0.0604,12.971386,77.59541
2024-01-06 01:45:00,M10,0.0665,12.971386,77.59541
2024-01-06 02:00:00,M10,0.0769,12.971386,77.59541
2024-01-06 02:15:00,M10,0.0422,12.971386,77.59541
2024-01-06 02:30:00,M10,0.0451,12.971386,77.59541
2024-01-06 02:45:00,M10,0.0772,12.971386,77.59541
2024-01-06 03:00:00,M10,0.0413,12.971386,77.59541
2024-01-06 03:15:00,M10,0.0647,12.971386,77.59541
2024-01-06 03:30:00,M10,0.0749,12.971386,77.59541
2024-01-06 03:45:00,M10,0.0801,12.971386,77.59541
2024-01-06 04:00:00,M10,0.0735,12.971386,77.59541
2024-01-06 04:15:00,M10,0.0726,12.971386,77.59541
2024-01-06 04:30:00,M10,0.0942,12.971386,77.59541
2024-01-06 04:45:00,M10,0.0905,12.971386,77.59541
2024-01-06 05:00:00,M10,0.0829,12.971386,77.59541
2024-01-06 05:15:00,M10,0.1017,12.971386,77.59541
2024-01-06 05:30:00,M10,0.1179,12.971386,77.59541
2024-01-06 05:45:00,M10,0.1518,12.971386,77.59541
2024-01-06 06:00:00,M10,0.1544,12.971386,77.59541
2024-01-06 06:15:00,M10,0.18,12.971386,77.59541
2024-01-06 06:30:00,M10,0.1736,12.971386,77.59541
2024-01-06 06:45:00,M10,0.1967,12.971386,77.59541
2024-01-06 07:00:00,M10,0.2221,12.971386,77.59541
2024-01-06 07:15:00,M10,0.2424,12.971386,77.59541
2024-01-06 07:30:00,M10,0.2446,12.971386,77.59541
2024-01-06 07:45:00,M10,0.2887,12.971386,77.59541
2024-01-06 08:00:00,M10,0.287,12.971386,77.59541
2024-01-06 08:15:00,M10,0.2668,12.971386,77.59541
2024-01-06 08:30:00,M10,0.2726,12.971386,77.59541
2024-01-06 08:45:00,M10,0.2528,12.971386,77.59541
2024-01-06 09:00:00,M10,0.2429,12.971386,77.59541
2024-01-06 09:15:00,M10,0.1924,12.971386,77.59541
2024-01-06 09:30:00,M10,0.1901,12.971386,77.59541
2024-01-06 09:45:00,M10,0.1719,12.971386,77.59541
2024-01-06 10:00:00,M10,0.1645,12.971386,77.59541
2024-01-06 10:15:00,M10,0.1304,12.971386,77.59541
2024-01-06 10:30:00,M10,0.0898,12.971386,77.59541
2024-01-06 10:45:00,M10,0.1013,12.971386,77.59541
2024-01-06 11:00:00,M10,0.1093,12.971386,77.59541
2024-01-06 11:15:00,M10,0.1059,12.971386,77.59541
2024-01-06 11:30:00,M10,0.1265,12.971386,77.59541
2024-01-06 11:45:00,M10,0.1076,12.971386,77.59541
2024-01-06 12:00:00,M10,0.0985,12.971386,77.59541
2024-01-06 12:15:00,M10,0.0958,12.971386,77.59541
2024-01-06 12:30:00,M10,0.1121,12.971386,77.59541
2024-01-06 12:45:00,M10,0.0863,12.971386,77.59541
2024-01-06 13:00:00,M10,0.0927,12.971386,77.59541
2024-01-06 13:15:00,M10,0.0781,12.971386,77.59541
2024-01-06 13:30:00,M10,0.1155,12.971386,77.59541
2024-01-06 13:45:00,M10,0.0998,12.971386,77.59541
2024-01-06 14:00:00,M10,0.0831,12.971386,77.59541
2024-01-06 14:15:00,M10,0.0919,12.971386,77.59541
2024-01-06 14:30:00,M10,0.1013,12.971386,77.59541
2024-01-06 14:45:00,M10,0.0902,12.971386,77.59541
2024-01-06 15:00:00,M10,0.0865,12.971386,77.59541
2024-01-06 15:15:00,M10,0.0858,12.971386,77.59541
2024-01-06 15:30:00,M10,0.1023,12.971386,77.59541
2024-01-06 15:45:00,M10,0.0943,12.971386,77.59541
2024-01-06 16:00:00,M10,0.0962,12.971386,77.59541
2024-01-06 16:15:00,M10,0.0875,12.971386,77.59541
2024-01-06 16:30:00,M10,0.1147,12.971386,77.59541
2024-01-06 16:45:00,M10,0.1184,12.971386,77.59541
2024-01-06 17:00:00,M10,0.1256,12.971386,77.59541
2024-01-06 17:15:00,M10,0.1447,12.971386,77.59541
2024-01-06 17:30:00,M10,0.1661,12.971386,77.59541
2024-01-06 17:45:00,M10,0.1804,12.971386,77.59541
2024-01-06 18:00:00,M10,0.1949,12.971386,77.59541
2024-01-06 18:15:00,M10,0.201,12.971386,77.59541
2024-01-06 18:30:00,M10,0.215,12.971386,77.59541
2024-01-06 18:45:00,M10,0.227,12.971386,77.59541
2024-01-06 19:00:00,M10,0.2525,12.971386,77.59541
2024-01-06 19:15:00,M10,0.2792,12.971386,77.59541
2024-01-06 19:30:00,M10,0.2827,12.971386,77.59541
2024-01-06 19:45:00,M10,0.3087,12.971386,77.59541
2024-01-06 20:00:00,M10,0.3023,12.971386,77.59541
2024-01-06 20:15:00,M10,0.2975,12.971386,77.59541
2024-01-06 20:30:00,M10,0.3361,12.971386,77.59541
2024-01-06 20:45:00,M10,0.3138,12.971386,77.59541
2024-01-06 21:00:00,M10,0.3012,12.971386,77.59541
2024-01-06 21:15:00,M10,0.2864,12.971386,77.59541
2024-01-06 21:30:00,M10,0.2949,12.971386,77.59541
2024-01-06 21:45:00,M10,0.2922,12.971386,77.59541
2024-01-06 22:00:00,M10,0.2466,12.971386,77.59541
2024-01-06 22:15:00,M10,0.2293,12.971386,77.59541
2024-01-06 22:30:00,M10,0.2281,12.971386,77.59541
2024-01-06 22:45:00,M10,0.1648,12.971386,77.59541
2024-01-06 23:00:00,M10,0.2022,12.971386,77.59541
2024-01-06 23:15:00,M10,0.1915,12.971386,77.59541
2024-01-06 23:30:00,M10,0.0981,12.971386,77.59541
2024-01-06 23:45:00,M10,0.1231,12.971386,77.59541
2024-01-07 00:00:00,M10,0.0565,12.971386,77.59541
2024-01-07 00:15:00,M10,0.0634,12.971386,77.59541
2024-01-07 00:30:00,M10,0.0612,12.971386,77.59541
2024-01-07 00:45:00,M10,0.0798,12.971386,77.59541
2024-01-07 01:00:00,M10,0.0661,12.971386,77.59541
2024-01-07 01:15:00,M10,0.0544,12.971386,77.59541
2024-01-07 01:30:00,M10,0.0658,12.971386,77.59541
2024-01-07 01:45:00,M10,0.0765,12.971386,77.59541
2024-01-07 02:00:00,M10,0.0515,12.971386,77.59541
2024-01-07 02:15:00,M10,0.0451,12.971386,77.59541
2024-01-07 02:30:00,M10,0.1002,12.971386,77.59541
2024-01-07 02:45:00,M10,0.0613,12.971386,77.59541
2024-01-07 03:00:00,M10,0.0697,12.971386,77.59541
2024-01-07 03:15:00,M10,0.0666,12.971386,77.59541
2024-01-07 03:30:00,M10,0.0819,12.971386,77.59541
2024-01-07 03:45:00,M10,0.1016,12.971386,77.59541
2024-01-07 04:00:00,M10,0.0855,12.971386,77.59541
2024-01-07 04:15:00,M10,0.0565,12.971386,77.59541
2024-01-07 04:30:00,M10,0.0619,12.971386,77.59541
2024-01-07 04:45:00,M10,0.0814,12.971386,77.59541
2024-01-07 05:00:00,M10,0.0897,12.971386,77.59541
2024-01-07 05:15:00,M10,0.0764,12.971386,77.59541
2024-01-07 05:30:00,M10,0.1256,12.971386,77.59541
2024-01-07 05:45:00,M10,0.1109,12.971386,77.59541
2024-01-07 06:00:00,M10,0.1662,12.971386,77.59541
2024-01-07 06:15:00,M10,0.1902,12.971386,77.59541
2024-01-07 06:30:00,M10,0.1802,12.971386,77.59541
2024-01-07 06:45:00,M10,0.2123,12.971386,77.59541
2024-01-07 07:00:00,M10,0.2083,12.971386,77.59541
2024-01-07 07:15:00,M10,0.2551,12.971386,77.59541
2024-01-07 07:30:00,M10,0.2534,12.971386,77.59541
2024-01-07 07:45:00,M10,0.2546,12.971386,77.59541
2024-01-07 08:00:00,M10,0.2706,12.971386,77.59541
2024-01-07 08:15:00,M10,0.2656,12.971386,77.59541
2024-01-07 08:30:00,M10,0.2593,12.971386,77.59541
2024-01-07 08:45:00,M10,0.2649,12.971386,77.59541
2024-01-07 09:00:00,M10,0.2215,12.971386,77.59541
2024-01-07 09:15:00,M10,0.2397,12.971386,77.59541
2024-01-07 09:30:00,M10,0.1736,12.971386,77.59541
2024-01-07 09:45:00,M10,0.1982,12.971386,77.59541
2024-01-07 10:00:00,M10,0.141,12.971386,77.59541
2024-01-07 10:15:00,M10,0.141,12.971386,77.59541
2024-01-07 10:30:00,M10,0.1211,12.971386,77.59541
2024-01-07 10:45:00,M10,0.1135,12.971386,77.59541
2024-01-07 11:00:00,M10,0.1234,12.971386,77.59541
2024-01-07 11:15:00,M10,0.1286,12.971386,77.59541
2024-01-07 11:30:00,M10,0.1203,12.971386,77.59541
2024-01-07 11:45:00,M10,0.0939,12.971386,77.59541
2024-01-07 12:00:00,M10,0.1012,12.971386,77.59541
2024-01-07 12:15:00,M10,0.0857,12.971386,77.59541
2024-01-07 12:30:00,M10,0.0819,12.971386,77.59541
2024-01-07 12:45:00,M10,0.0791,12.971386,77.59541
2024-01-07 13:00:00,M10,0.0894,12.971386,77.59541
2024-01-07 13:15:00,M10,0.0994,12.971386,77.59541
2024-01-07 13:30:00,M10,0.0667,12.971386,77.59541
2024-01-07 13:45:00,M10,0.0944,12.971386,77.59541
2024-01-07 14:00:00,M10,0.1177,12.971386,77.59541
2024-01-07 14:15:00,M10,0.1116,12.971386,77.59541
2024-01-07 14:30:00,M10,0.0861,12.971386,77.59541
2024-01-07 14:45:00,M10,0.0742,12.971386,77.59541
2024-01-07 15:00:00,M10,0.1026,12.971386,77.59541
2024-01-07 15:15:00,M10,0.062,12.971386,77.59541
2024-01-07 15:30:00,M10,0.115,12.971386,77.59541
2024-01-07 15:45:00,M10,0.0976,12.971386,77.59541
2024-01-07 16:00:00,M10,0.1316,12.971386,77.59541
2024-01-07 16:15:00,M10,0.0828,12.971386,77.59541
2024-01-07 16:30:00,M10,0.1285,12.971386,77.59541
2024-01-07 16:45:00,M10,0.1208,12.971386,77.59541
2024-01-07 17:00:00,M10,0.1267,12.971386,77.59541
2024-01-07 17:15:00,M10,0.1223,12.971386,77.59541
2024-01-07 17:30:00,M10,0.165,12.971386,77.59541
2024-01-07 17:45:00,M10,0.1812,12.971386,77.59541
2024-01-07 18:00:00,M10,0.2145,12.971386,77.59541
2024-01-07 18:15:00,M10,0.2209,12.971386,77.59541
2024-01-07 18:30:00,M10,0.2157,12.971386,77.59541
2024-01-07 18:45:00,M10,0.2287,12.971386,77.59541
2024-01-07 19:00:00,M10,0.242,12.971386,77.59541
2024-01-07 19:15:00,M10,0.3021,12.971386,77.59541
2024-01-07 19:30:00,M10,0.2839,12.971386,77.59541
2024-01-07 19:45:00,M10,0.3307,12.971386,77.59541
2024-01-07 20:00:00,M10,0.3258,12.971386,77.59541
2024-01-07 20:15:00,M10,0.3285,12.971386,77.59541
2024-01-07 20:30:00,M10,0.3203,12.971386,77.59541
2024-01-07 20:45:00,M10,0.332,12.971386,77.59541
2024-01-07 21:00:00,M10,0.3147,12.971386,77.59541
2024-01-07 21:15:00,M10,0.2985,12.971386,77.59541
2024-01-07 21:30:00,M10,0.3001,12.971386,77.59541
2024-01-07 21:45:00,M10,0.2705,12.971386,77.59541
2024-01-07 22:00:00,M10,0.2418,12.971386,77.59541
2024-01-07 22:15:00,M10,0.2427,12.971386,77.59541
2024-01-07 22:30:00,M10,0.2123,12.971386,77.59541
2024-01-07 22:45:00,M10,0.2004,12.971386,77.59541
2024-01-07 23:00:00,M10,0.167,12.971386,77.59541
2024-01-07 23:15:00,M10,0.1379,12.971386,77.59541
2024-01-07 23:30:00,M10,0.1659,12.971386,77.59541
2024-01-07 23:45:00,M10,0.1489,12.971386,77.59541
2024-01-01 00:00:00,M11,0.0469,12.971043,77.595683
2024-01-01 00:15:00,M11,0.0364,12.971043,77.595683
2024-01-01 00:30:00,M11,0.0372,12.971043,77.595683
2024-01-01 00:45:00,M11,0.0512,12.971043,77.595683
2024-01-01 01:00:00,M11,0.037,12.971043,77.595683
2024-01-01 01:15:00,M11,0.0348,12.971043,77.595683
2024-01-01 01:30:00,M11,0.0556,12.971043,77.595683
2024-01-01 01:45:00,M11,0.04,12.971043,77.595683
2024-01-01 02:00:00,M11,0.0553,12.971043,77.595683
2024-01-01 02:15:00,M11,0.0294,12.971043,77.595683
2024-01-01 02:30:00,M11,0.0455,12.971043,77.595683
2024-01-01 02:45:00,M11,0.0587,12.971043,77.595683
2024-01-01 03:00:00,M11,0.0423,12.971043,77.595683
2024-01-01 03:15:00,M11,0.0403,12.971043,77.595683
2024-01-01 03:30:00,M11,0.0335,12.971043,77.595683
2024-01-01 03:45:00,M11,0.0528,12.971043,77.595683
2024-01-01 04:00:00,M11,0.0385,12.971043,77.595683
2024-01-01 04:15:00,M11,0.0454,12.971043,77.595683
2024-01-01 04:30:00,M11,0.0379,12.971043,77.595683
2024-01-01 04:45:00,M11,0.0635,12.971043,77.595683
2024-01-01 05:00:00,M11,0.0637,12.971043,77.595683
2024-01-01 05:15:00,M11,0.0586,12.971043,77.595683
2024-01-01 05:30:00,M11,0.0554,12.971043,77.595683
2024-01-01 05:45:00,M11,0.0852,12.971043,77.595683
2024-01-01 06:00:00,M11,0.0786,12.971043,77.595683
2024-01-01 06:15:00,M11,0.0831,12.971043,77.595683
2024-01-01 06:30:00,M11,0.0892,12.971043,77.595683
2024-01-01 06:45:00,M11,0.1104,12.971043,77.595683
2024-01-01 07:00:00,M11,0.1153,12.971043,77.595683
2024-01-01 07:15:00,M11,0.1326,12.971043,77.595683
2024-01-01 07:30:00,M11,0.1522,12.971043,77.595683
2024-01-01 07:45:00,M11,0.1485,12.971043,77.595683
2024-01-01 08:00:00,M11,0.1567,12.971043,77.595683
2024-01-01 08:15:00,M11,0.1465,12.971043,77.595683
2024-01-01 08:30:00,M11,0.1484,12.971043,77.595683
2024-01-01 08:45:00,M11,0.1563,12.971043,77.595683
2024-01-01 09:00:00,M11,0.128,12.971043,77.595683
2024-01-01 09:15:00,M11,0.1233,12.971043,77.595683
2024-01-01 09:30:00,M11,0.0961,12.971043,77.595683
2024-01-01 09:45:00,M11,0.1108,12.971043,77.595683
2024-01-01 10:00:00,M11,0.0846,12.971043,77.595683
2024-01-01 10:15:00,M11,0.0888,12.971043,77.595683
2024-01-01 10:30:00,M11,0.0722,12.971043,77.595683
2024-01-01 10:45:00,M11,0.0729,12.971043,77.595683
2024-01-01 11:00:00,M11,0.0694,12.971043,77.595683
2024-01-01 11:15:00,M11,0.0572,12.971043,77.595683
2024-01-01 11:30:00,M11,0.0679,12.971043,77.595683
2024-01-01 11:45:00,M11,0.0513,12.971043,77.595683
2024-01-01 12:00:00,M11,0.0631,12.971043,77.595683
2024-01-01 12:15:00,M11,0.0529,12.971043,77.595683
2024-01-01 12:30:00,M11,0.0587,12.971043,77.595683
2024-01-01 12:45:00,M11,0.0517,12.971043,77.595683
2024-01-01 13:00:00,M11,0.0557,12.971043,77.595683
2024-01-01 13:15:00,M11,0.0463,12.971043,77.595683
2024-01-01 13:30:00,M11,0.0571,12.971043,77.595683
2024-01-01 13:45:00,M11,0.0553,12.971043,77.595683
2024-01-01 14:00:00,M11,0.0503,12.971043,77.595683
2024-01-01 14:15:00,M11,0.0543,12.971043,77.595683
2024-01-01 14:30:00,M11,0.0559,12.971043,77.595683
2024-01-01 14:45:00,M11,0.0498,12.971043,77.595683
2024-01-01 15:00:00,M11,0.0542,12.971043,77.595683
2024-01-01 15:15:00,M11,0.0475,12.971043,77.595683
2024-01-01 15:30:00,M11,0.076,12.971043,77.595683
2024-01-01 15:45:00,M11,0.0667,12.971043,77.595683
2024-01-01 16:00:00,M11,0.0621,12.971043,77.595683
2024-01-01 16:15:00,M11,0.0721,12.971043,77.595683
2024-01-01 16:30:00,M11,0.0493,12.971043,77.595683
2024-01-01 16:45:00,M11,0.0487,12.971043,77.595683
2024-01-01 17:00:00,M11,0.0717,12.971043,77.595683
2024-01-01 17:15:00,M11,0.0698,12.971043,77.595683
2024-01-01 17:30:00,M11,0.0864,12.971043,77.595683
2024-01-01 17:45:00,M11,0.0984,12.971043,77.595683
2024-01-01 18:00:00,M11,0.1134,12.971043,77.595683
2024-01-01 18:15:00,M11,0.1064,12.971043,77.595683
2024-01-01 18:30:00,M11,0.1294,12.971043,77.595683
2024-01-01 18:45:00,M11,0.1368,12.971043,77.595683
2024-01-01 19:00:00,M11,0.1498,12.971043,77.595683
2024-01-01 19:15:00,M11,0.1523,12.971043,77.595683
2024-01-01 19:30:00,M11,0.1766,12.971043,77.595683
2024-01-01 19:45:00,M11,0.1714,12.971043,77.595683
2024-01-01 20:00:00,M11,0.1921,12.971043,77.595683
2024-01-01 20:15:00,M11,0.174,12.971043,77.595683
2024-01-01 20:30:00,M11,0.1874,12.971043,77.595683
2024-01-01 20:45:00,M11,0.1792,12.971043,77.595683
2024-01-01 21:00:00,M11,0.1731,12.971043,77.595683
2024-01-01 21:15:00,M11,0.175,12.971043,77.595683
2024-01-01 21:30:00,M11,0.1594,12.971043,77.595683
2024-01-01 21:45:00,M11,0.1306,12.971043,77.595683
2024-01-01 22:00:00,M11,0.1169,12.971043,77.595683
2024-01-01 22:15:00,M11,0.1416,12.971043,77.595683
2024-01-01 22:30:00,M11,0.13,12.971043,77.595683
2024-01-01 22:45:00,M11,0.1243,12.971043,77.595683
2024-01-01 23:00:00,M11,0.098,12.971043,77.595683
2024-01-01 23:15:00,M11,0.0777,12.971043,77.595683
2024-01-01 23:30:00,M11,0.0761,12.971043,77.595683
2024-01-01 23:45:00,M11,0.0718,12.971043,77.595683
2024-01-02 00:00:00,M11,0.0339,12.971043,77.595683
2024-01-02 00:15:00,M11,0.0558,12.971043,77.595683
2024-01-02 00:30:00,M11,0.0607,12.971043,77.595683
2024-01-02 00:45:00,M11,0.0463,12.971043,77.595683
2024-01-02 01:00:00,M11,0.0424,12.971043,77.595683
2024-01-02 01:15:00,M11,0.0319,12.971043,77.595683
2024-01-02 01:30:00,M11,0.0555,12.971043,77.595683
2024-01-02 01:45:00,M11,0.0436,12.971043,77.595683
2024-01-02 02:00:00,M11,0.0409,12.971043,77.595683
2024-01-02 02:15:00,M11,0.0475,12.971043,77.595683
2024-01-02 02:30:00,M11,0.039,12.971043,77.595683
2024-01-02 02:45:00,M11,0.0454,12.971043,77.595683
2024-01-02 03:00:00,M11,0.0327,12.971043,77.595683
2024-01-02 03:15:00,M11,0.0541,12.971043,77.595683
2024-01-02 03:30:00,M11,0.0448,12.971043,77.595683
2024-01-02 03:45:00,M11,0.056,12.971043,77.595683
2024-01-02 04:00:00,M11,0.0457,12.971043,77.595683
2024-01-02 04:15:00,M11,0.0476,12.971043,77.595683
2024-01-02 04:30:00,M11,0.0406,12.971043,77.595683
2024-01-02 04:45:00,M11,0.0595,12.971043,77.595683
2024-01-02 05:00:00,M11,0.0495,12.971043,77.595683
2024-01-02 05:15:00,M11,0.0574,12.971043,77.595683
2024-01-02 05:30:00,M11,0.0675,12.971043,77.595683
2024-01-02 05:45:00,M11,0.0761,12.971043,77.595683
2024-01-02 06:00:00,M11,0.0702,12.971043,77.595683
2024-01-02 06:15:00,M11,0.0929,12.971043,77.595683
2024-01-02 06:30:00,M11,0.1129,12.971043,77.595683
2024-01-02 06:45:00,M11,0.1152,12.971043,77.595683
2024-01-02 07:00:00,M11,0.1281,12.971043,77.595683
2024-01-02 07:15:00,M11,0.1417,12.971043,77.595683
2024-01-02 07:30:00,M11,0.1476,12.971043,77.595683
2024-01-02 07:45:00,M11,0.1457,12.971043,77.595683
2024-01-02 08:00:00,M11,0.1561,12.971043,77.595683
2024-01-02 08:15:00,M11,0.1633,12.971043,77.595683
2024-01-02 08:30:00,M11,0.1418,12.971043,77.595683
2024-01-02 08:45:00,M11,0.1399,12.971043,77.595683
2024-01-02 09:00:00,M11,0.1221,12.971043,77.595683
2024-01-02 09:15:00,M11,0.1305,12.971043,77.595683
2024-01-02 09:30:00,M11,0.1108,12.971043,77.595683
2024-01-02 09:45:00,M11,0.0938,12.971043,77.595683
2024-01-02 10:00:00,M11,0.0919,12.971043,77.595683
2024-01-02 10:15:00,M11,0.0728,12.971043,77.595683
2024-01-02 10:30:00,M11,0.0673,12.971043,77.595683
2024-01-02 10:45:00,M11,0.0584,12.971043,77.595683
2024-01-02 11:00:00,M11,0.0576,12.971043,77.595683
2024-01-02 11:15:00,M11,0.0747,12.971043,77.595683
2024-01-02 11:30:00,M11,0.0555,12.971043,77.595683
2024-01-02 11:45:00,M11,0.064,12.971043,77.595683
2024-01-02 12:00:00,M11,0.0524,12.971043,77.595683
2024-01-02 12:15:00,M11,0.065,12.971043,77.595683
2024-01-02 12:30:00,M11,0.0499,12.971043,77.595683
2024-01-02 12:45:00,M11,0.0584,12.971043,77.595683
2024-01-02 13:00:00,M11,0.0584,12.971043,77.595683
2024-01-02 13:15:00,M11,0.077,12.971043,77.595683
2024-01-02 13:30:00,M11,0.0628,12.971043,77.595683
2024-01-02 13:45:00,M11,0.0526,12.971043,77.595683
2024-01-02 14:00:00,M11,0.063,12.971043,77.595683
2024-01-02 14:15:00,M11,0.0749,12.971043,77.595683
2024-01-02 14:30:00,M11,0.0439,12.971043,77.595683
2024-01-02 14:45:00,M11,0.0505,12.971043,77.595683
2024-01-02 15:00:00,M11,0.0558,12.971043,77.595683
2024-01-02 15:15:00,M11,0.0549,12.971043,77.595683
2024-01-02 15:30:00,M11,0.0565,12.971043,77.595683
2024-01-02 15:45:00,M11,0.0498,12.971043,77.595683
2024-01-02 16:00:00,M11,0.074,12.971043,77.595683
2024-01-02 16:15:00,M11,0.0532,12.971043,77.595683
2024-01-02 16:30:00,M11,0.0666,12.971043,77.595683
2024-01-02 16:45:00,M11,0.081,12.971043,77.595683
2024-01-02 17:00:00,M11,0.0773,12.971043,77.595683
2024-01-02 17:15:00,M11,0.0757,12.971043,77.595683
2024-01-02 17:30:00,M11,0.0799,12.971043,77.595683
2024-01-02 17:45:00,M11,0.0973,12.971043,77.595683
2024-01-02 18:00:00,M11,0.1022,12.971043,77.595683
2024-01-02 18:15:00,M11,0.12,12.971043,77.595683
2024-01-02 18:30:00,M11,0.1171,12.971043,77.595683
2024-01-02 18:45:00,M11,0.146,12.971043,77.595683
2024-01-02 19:00:00,M11,0.1505,12.971043,77.595683
2024-01-02 19:15:00,M11,0.1607,12.971043,77.595683
2024-01-02 19:30:00,M11,0.1796,12.971043,77.595683
2024-01-02 19:45:00,M11,0.1712,12.971043,77.595683
2024-01-02 20:00:00,M11,0.174,12.971043,77.595683
2024-01-02 20:15:00,M11,0.1786,12.971043,77.595683
2024-01-02 20:30:00,M11,0.1823,12.971043,77.595683
2024-01-02 20:45:00,M11,0.1815,12.971043,77.595683
2024-01-02 21:00:00,M11,0.1715,12.971043,77.595683
2024-01-02 21:15:00,M11,0.1557,12.971043,77.595683
2024-01-02 21:30:00,M11,0.1599,12.971043,77.595683
2024-01-02 21:45:00,M11,0.1581,12.971043,77.595683
2024-01-02 22:00:00,M11,0.1459,12.971043,77.595683
2024-01-02 22:15:00,M11,0.1436,12.971043,77.595683
2024-01-02 22:30:00,M11,0.1386,12.971043,77.595683
2024-01-02 22:45:00,M11,0.1176,12.971043,77.595683
2024-01-02 23:00:00,M11,0.1122,12.971043,77.595683
2024-01-02 23:15:00,M11,0.0973,12.971043,77.595683
